airport_code,latitude,longitude
SSFK,-19.906111,-57.779889
SSFL,-7.100147,-40.628379
SSFM,-8.023637,-44.893809
SSFN,-18.672115,-57.123735
SSFO,-20.039722442626957,-56.32027816772461
SSFP,-16.373758,-39.320206
SSFQ,-5.941306,-46.254738
SSFR,-23.484045,-46.856689
SSFS,-13.332545,-58.782143
SSFT,-26.536313,-49.12631
SSFU,-4.435556,-47.598611
SSFV,-17.4864,-44.958766
SSFW,-13.157195,-41.507165
SSFX,-23.45713,-50.580087
SSFY,-25.473278,-54.54207
SSFZ,-15.594296,-46.603227
SSGA,-29.269047,-51.531674
SSGB,-25.881559,-48.611759
SSGC,-15.82089,-55.999297
SSGD,-14.116552,-45.840876
SSGE,-20.501698,-51.833131
SSGF,-20.198188,-53.223825
SSGG,-25.388327,-51.52349
SSGH,-20.073735,-56.073249
SSGI,-3.726649,-38.504591
SSGJ,-17.250266,-56.272494
SSGK,-19.947886,-44.189866
SSGL,-12.408611,-55.935
SSGM,-21.693333,-56.5625
SSGN,-23.239166259765625,-54.54111099243164
SSGO,-19.429722,-54.587223
SSGP,-15.854347,-47.808685
SSGQ,-21.764028,-54.323365
SSGR,-17.784334,-50.592395
SSGS,-23.663821,-54.079044
SSGT,-21.698888778686523,-54.81388854980469
SSGU,-23.186335,-53.326093
SSGV,-23.556667,-47.477778
SSGW,-24.220459,-53.044453
SSGX,-22.818111,-49.380855
SSGY,-24.0811,-54.1917
SSGZ,-22.895000457763672,-53.86777877807617
SSHA,-20.480833053588867,-55.76944351196289
SSHB,-12.068207,-45.828671
SSHC,-19.410556,-51.131667
SSHD,-22.001521,-54.904273
SSHE,-13.90646,-60.322462
SSHF,-10.678452,-45.833665
SSHG,-30.135833,-52.628889
SSHH,-25.608954,-54.493876
SSHI,-25.442354,-49.261451
SSHJ,-23.534122,-46.782361
SSHK,-22.5897216796875,-55.56944274902344
SSHL,-23.575000762939453,-52.40833282470703
SSHM,-30.024444580078125,-51.21110916137695
SSHN,-23.2450008392334,-51.87555694580078
SSHO,-7.126055,-34.946861
SSHP,-25.047222,-51.923056
SSHQ,-22.354727,-52.674356
SSHR,-26.331964,-48.848045
SSHS,-25.612929,-54.481528
SSHT,-10.1304620248,-56.7186355591
SSHU,-19.45805549621582,-56.0452766418457
SSHV,-17.724468,-44.61594
SSHW,-8.553056,-47.085833
SSHX,-23.922994,-55.300022
SSHY,-25.436454,-49.244944
SSHZ,-27.6383,-54.3391
SSI,31.1518,-81.391296
SSIA,-8.427943,-45.310246
SSIB,-10.516958,-40.146038
SSIC,-22.306667,-54.824444
SSID,-3.668337,-38.850298
SSIE,-20.604145,-54.59553
SSIF,-23.562109,-54.030358
SSIG,-25.633333,-49.161111
SSIH,-21.224457,-47.795425
SSII,-16.406354,-48.916272
SSIJ,-28.368711,-53.846568
SSIK,-23.465628,-46.857891
SSIL,-23.598274,-46.897845
SSIM,-30.254004,-55.846174
SSIN,-23.216775,-44.633209
SSIO,-11.994913,-54.680842
SSIP,-26.847613,-49.267606
SSIQ,-29.171981,-56.538343
SSIR,-28.604168,-53.078888
SSIS,-22.047778,-48.097222
SSIT,-14.660892,-57.291439
SSIU,-28.702032,-49.303132
SSIV,-2.477717,-44.183729
SSIW,-12.874726,-38.316552
SSIX,-17.175662,-49.509013
SSIY,-9.345287,-55.884361
SSIZ,-23.059167,-47.0625
SSJA,-27.171514,-51.553327
SSJB,-18.862268,-54.348861
SSJC,-21.14233,-50.900817
SSJD,-9.528922,-48.777363
SSJE,-27.587196,-48.611568
SSJF,-25.3762,-49.2277
SSJG,-21.216388702392575,-57.68138885498047
SSJH,-22.664577,-43.492048
SSJI,-21.493099,-56.152599
SSJJ,-19.48,-53.6975
SSJK,-29.153099060058597,-53.74330139160156
SSJL,3.24609,-60.239986
SSJM,-18.842500686645508,-52.49944305419922
SSJN,-22.970268,-46.680259
SSJO,-19.376388549804688,-57.45277786254883
SSJP,-22.895000457763672,-51.92916870117188
SSJQ,-12.806725,-51.873778
SSJR,-13.389444,-55.2475
SSJS,-11.543727,-58.223773
SSJT,-23.78675,-45.586819
SSJU,-15.280895,-54.427677
SSJV,-17.938848,-56.480037
SSJW,-21.78249931335449,-53.8922233581543
SSJX,-19.47805595397949,-57.01416778564453
SSJY,-17.707500457763672,-56.21722030639648
SSJZ,-24.052209,-54.007129
SSKA,-18.905555725097656,-56.35972213745117
SSKB,-19.474443435668945,-56.377220153808594
SSKC,-14.986385,-57.303584
SSKD,-14.341577,-50.453149
SSKE,-3.455071,-41.604942
SSKF,-23.344521,-53.872329
SSKG,-20.505300521850582,-54.5255012512207
SSKH,-22.911666870117188,-55.53889083862305
SSKI,-12.087533,-61.277171
SSKJ,-6.154339,-38.196588
SSKK,-29.763611,-50.036945
SSKL,-23.59143,-46.682784
SSKM,-24.009199,-52.3568
SSKN,-21.732367,-48.221647
SSKO,-12.930253,-57.340365
SSKP,-24.30888938903809,-53.84222030639648
SSKQ,-14.541111,-50.461944
SSKR,-17.17,-50.82
SSKS,-30.00189971923828,-52.940799713134766
SSKT,-27.611668,-48.672779
SSKU,-27.286827,-50.604832
SSKV,-22.533988,-44.076918
SSKW,-11.496,-61.4508
SSKX,-11.421918,-37.323831
SSKY,-14.4736111111,-58.3552777778
SSKZ,-28.3225002289,-52.8162002563
SSLA,-12.616659,-55.610976
SSLB,-19.025278091430664,-55.92610931396485
SSLC,-25.27427,-54.067369
SSLD,-18.643888473510746,-56.75944519042969
SSLE,-20.595277,-51.613889
SSLF,-23.238813,-47.455584
SSLG,-28.376388549804688,-55.03749847412109
SSLH,-23.651964,-46.314775
SSLI,-19.864066,-55.513068
SSLJ,-13.452496,-60.82866
SSLK,-20.405833,-44.997778
SSLL,-9.621389,-65.770278
SSLM,-16.548655,-48.941534
SSLN,-27.1599998474,-49.5424995422
SSLO,-22.917101,-53.148998
SSLP,-21.91083335876465,-57.64666748046875
SSLQ,-18.092952,-55.605101
SSLR,-19.104999542236328,-57.59333419799805
SSLS,-12.271628,-40.530149
SSLT,-29.811595,-55.894707
SSLU,-25.43985,-49.342342
SSLV,-8.064722,-34.892222
SSLW,-18.807777,-52.600277
SSLX,-22.633037,-52.808518
SSLY,-22.901944,-47.046944
SSLZ,-23.506356,-47.584954
SSMA,-21.20152,-47.796229
SSMB,-22.282949,-43.628157
SSMC,-22.087778091430664,-53.52000045776367
SSMD,-12.763409,-38.643784
SSME,-20.976584,-55.565663
SSMF,-17.158056,-56.614722
SSMG,-23.956667,-46.331389
SSMH,-31.929443359375,-52.4636116027832
SSMI,-15.35926,-54.979972
SSMJ,-21.633888,-55.144906
SSMK,-30.07333374023437,-51.40972137451172
SSML,-13.196667,-43.635556
SSMM,-6.103733,-40.284467
SSMN,-16.704961,-49.240892
SSMO,-19.344942,-52.730275
SSMP,-23.673252,-52.01039
SSMQ,-22.69,-46.680556
SSMR,-24.5296,-51.651714
SSMS,-19.865664,-44.030805
SSMT,-31.103599548339844,-50.910301208496094
SSMU,-29.94694328308105,-51.10527801513672
SSMV,-22.0425,-47.56
SSMW,-24.315277,-47.013889
SSMX,-21.142698,-46.483921
SSMY,-25.398889,-54.234722
SSMZ,-13.917222,-59.983333
SSNA,-19.896503,-56.427346
SSNB,-23.0348,-54.180199
SSNC,-19.650479,-43.252886
SSND,-11.16,-52.82
SSNE,-17.130347,-56.39312
SSNF,-20.329721450805664,-48.810001373291016
SSNG,-29.71940040588379,-51.48939895629883
SSNH,-29.69610023498535,-51.08169937133789
SSNI,-22.98527717590332,-53.87694549560547
SSNJ,-19.5075,-55.90528
SSNK,-16.848464,-54.064558
SSNL,-16.585438,-48.720893
SSNM,-25.381922,-49.138068
SSNN,-14.440319,-54.767387
SSNO,-18.711222,-52.041314
SSNP,-28.802499771118164,-51.60419845581055
SSNQ,-21.184723,-55.830276
SSNR,-18.31861114501953,-54.93555450439453
SSNS,-13.183082,-45.104738
SSNT,-11.756839,-44.133335
SSNU,-22.240833282470703,-48.025001525878906
SSNV,-19.233055114746094,-57.02972030639648
SSNW,-11.451625,-39.081259
SSNX,-22.21333312988281,-47.73666763305664
SSNY,-17.183611,-58.216667
SSNZ,-22.617649,-50.09019
SSO,-22.0909,-45.044498
SSOA,-23.591218,-46.680752
SSOB,-23.049027,-47.167742
SSOC,-23.710653,-52.166173
SSOD,-20.247777938842773,-56.41527938842773
SSOE,-26.781601,-53.503502
SSOF,-15.188889,-43.531113
SSOG,-23.352636,-51.491967
SSOH,-15.835304,-47.910188
SSOI,-22.307222366333008,-48.77194213867188
SSOJ,-19.979167,-51.735
SSOK,-23.21456,-51.1836
SSOL,-21.240601,-44.963902
SSOM,-16.822931,-49.044014
SSON,-23.78777885437012,-55.02916717529297
SSOO,-19.430629,-54.294934
SSOP,-5.179351,-57.621524
SSOQ,-19.577777862548828,-56.1522216796875
SSOR,-11.156709,-40.574743
SSOS,-29.902286,-50.249191
SSOT,-16.34694480895996,-45.34916687011719
SSOU,-10.187375,-59.457469
SSOV,-23.492708,-46.84822
SSOW,-27.347778,-53.4025
SSOX,-18.269167,-54.593056
SSOY,-12.290556,-57.019444
SSOZ,-22.266755,-55.778126
SSPA,-11.963583,-49.038368
SSPB,-20.651944,-53.598889
SSPC,-13.731667,-51.34
SSPD,-14.766667,-60.033333
SSPE,-14.435556,-55.609444
SSPF,-5.071162,-42.509948
SSPG,-25.5401,-48.5312
SSPH,-12.928641,-56.097017
SSPI,-23.089899,-52.488499
SSPJ,-9.369167,-58.541389
SSPK,-23.43095,-46.585363
SSPL,-27.9018001556,-53.32970047
SSPM,-21.7096,-57.880199
SSPN,-19.651199340820312,-51.19940185546875
SSPO,-22.0091667175,-54.7897224426
SSPP,-17.264325,-51.21405
SSPQ,-23.470232,-46.619453
SSPR,-25.412636,-49.268403
SSPS,-26.472000122070312,-51.97589874267578
SSPT,-24.3433,-53.828701
SSPU,-15.784687,-59.636653
SSPV,-17.949702,-53.897262
SSPW,-18.100558,-53.153537
SSPX,-23.462512,-51.993904
SSPY,-17.672559,-57.748711
SSPZ,-22.716617,-48.048976
SSQ,45.7314,-91.9207
SSQA,-13.723055839538574,-60.315277099609375
SSQB,-22.123361,-46.798383
SSQC,-23.67462,-49.815582
SSQD,-13.046913,-52.177243
SSQE,-23.568056106567383,-46.70833206176758
SSQF,-11.827738,-37.636221
SSQG,-4.871802,-48.957443
SSQH,-19.927221298217773,-43.94889068603516
SSQI,-12.5091666667,-55.6847222222
SSQJ,-16.902026,-46.617705
SSQK,-23.225,-49.179169
SSQL,-18.852155,-44.917945
SSQM,-13.14,-57.599722
SSQN,-3.737767,-38.499436
SSQO,-17.653191,-42.265834
SSQP,-10.464823,-39.286476
SSQQ,-20.340621,-54.590126
SSQR,-21.385867,-53.597493
SSQS,-15.032426,-52.310209
SSQT,-24.807723,-49.959651
SSQU,-20.064722061157227,-55.70166778564453
SSQV,-23.53583335876465,-46.55916595458984
SSQW,-22.935556411743164,-47.0716667175293
SSQX,-23.553611755371094,-46.65250015258789
SSQY,-23.648889541625977,-46.72944259643555
SSQZ,-12.106389,-45.895
SSRA,-21.708332061768,-53.099445343018
SSRB,-21.847778,-54.527779
SSRC,-21.70305633544922,-54.36833190917969
SSRD,-23.90424,-46.190443
SSRE,-25.80120086669922,-53.51269912719727
SSRF,-12.765700340270996,-39.44670104980469
SSRG,-24.531699,-47.840502
SSRH,-19.534494,-44.02111
SSRI,-12.766578,-38.649997
SSRJ,-29.983505,-51.301625
SSRK,-9.51391,-42.995098
SSRL,-18.794444,-55.246389
SSRM,-7.406999,-50.06895
SSRN,-19.952493,-43.91849
SSRO,-13.930201,-45.554058
SSRP,-10.864252,-54.710525
SSRQ,-23.960629,-46.182583
SSRS,-2.756644,-42.803187
SSRT,-21.537077,-48.504512
SSRU,-31.38330078125,-52.03279876708984
SSRV,-26.952773,-48.639763
SSRW,-23.203627,-48.102146
SSRX,-22.81399,-43.810971
SSRY,-22.720615,-46.791737
SSRZ,-30.277493,-54.923916
SSSA,-21.996186,-56.240001
SSSB,-28.6549,-56.034599
SSSC,-29.684099,-52.412201
SSSD,-28.863762,-52.540569
SSSE,-25.57666778564453,-49.39361190795898
SSSF,-17.314771,-50.424987
SSSG,-30.34499931335449,-54.267799377441406
SSSH,-19.199167251586918,-57.011112213134766
SSSI,-7.868144,-45.01548
SSSJ,-1.4378,-48.468673
SSSK,-4.507177,-43.922377
SSSM,-6.41454,-68.257845
SSSN,-21.7992000579834,-41.01890182495117
SSSO,-21.412791,-52.032259
SSSP,-20.0402774810791,-56.310001373291016
SSSQ,-18.20525,-48.2806
SSSR,-20.316389083862305,-52.73333358764648
SSSS,-26.219866,-48.567381
SSST,-29.215,-54.84222
SSSV,-13.820338,-54.755788
SSSW,-9.236404,-60.338209
SSSX,-3.265627,-45.181765
SSSY,-22.51666641235352,-53.51166534423828
SSSZ,-23.062201,-51.013901
SSTA,-30.245832443237305,-54.80083465576172
SSTB,-26.135799,-50.310902
SSTC,-29.8827781677,-51.381111145
SSTD,-28.55083274841309,-51.59611129760742
SSTE,-29.4149,-49.810001
SSTF,-17.874997,-57.131681
SSTG,-18.469444274902344,-57.05500030517578
SSTH,-7.842986,-38.109267
SSTI,-16.457778,-39.165833
SSTJ,-27.3491668701,-49.818611145
SSTK,-23.68277740478516,-54.53972244262695
SSTL,-13.064413,-46.258833
SSTN,-22.561111,-46.038333
SSTO,-23.579962,-46.649376
SSTP,-17.970833,-50.320556
SSTQ,0.886389,-51.879444
SSTR,-17.93653,-49.24176
SSTS,-22.610683,-53.444055
SSTT,-8.074722,-34.905278
SSTU,-18.729999542236328,-54.10499954223633
SSTV,-12.120698,-55.40103
SSTW,-22.059444,-41.481111
SSTY,-22.596944,-42.025
SSTZ,-19.287222,-56.135395
SSUA,-17.63111114501953,-54.77000045776367
SSUC,-21.491111755371094,-53.203887939453125
SSUD,-5.808115,-56.442078
SSUE,-21.950826,-42.900292
SSUF,-23.54891,-46.558315
SSUG,-29.954916,-51.173767
SSUH,-23.415,-46.580555
SSUI,-7.096976,-48.760541
SSUJ,-23.607221603393555,-47.26305770874024
SSUK,-23.594932,-46.687667
SSUL,-25.476944,-49.154167
SSUM,-23.7987,-53.313801
SSUN,-23.470277786254883,-46.44694519042969
SSUO,-23.4086112976,-46.3305549622
SSUP,-8.051667213439941,-34.89805603027344
SSUQ,-13.207844,-45.253631
SSUR,-11.564245,-52.257381
SSUS,-18.413577,-52.896824
SSUT,-14.4496,-58.294859
SSUU,-10.741666793823242,-49.47999954223633
SSUV,-26.233224,-51.066754
SSUW,-22.775956,-51.505539
SSUX,-2.23301,-48.86038
SSUY,-17.414872,-46.660747
SSUZ,-20.661666870117,-50.841667175293
SSVA,-19.0625,-57.62916564941406
SSVB,-13.141003,-46.164143
SSVC,-20.063283,-56.164069
SSVD,-24.294224,-53.250647
SSVE,-23.81277847290039,-55.05777740478516
SSVF,-27.149238,-48.498243
SSVG,-20.761307,-45.986143
SSVH,-22.366943359375,-55.127777099609375
SSVI,-26.999701,-51.141899
SSVJ,-17.936111,-53.904722
SSVK,-22.794443130493164,-54.15694427490234
SSVL,-24.317801,-50.6516
SSVM,-14.699316,-45.829951
SSVN,-28.935407,-51.568067
SSVO,-20.8716678619,-50.1269454956
SSVP,-18.263982,-39.86629
SSVQ,-20.370321,-43.706364
SSVR,-4.376389,-47.438056
SSVS,-21.695564,-54.76868
SSVT,-4.847581,-37.942214
SSVU,-17.698889,-44.350278
SSVV,-18.719819,-54.300367
SSVW,-14.513055801391602,-59.55694580078125
SSVX,-7.301528,-50.032116
SSVY,-20.93779945373535,-48.173301696777344
SSVZ,-21.163333,-47.754722
SSW,48.673379,-123.175439
SSWA,-10.706667,-52.654444
SSWB,-16.014444,-47.558056
SSWC,-19.928995,-43.950623
SSWD,-23.611193,-46.696181
SSWE,-28.932588,-53.426078
SSWF,-20.313889,-53.768056
SSWG,-21.780833,-46.556111
SSWH,-21.906268,-47.820806
SSWI,-23.157222,-46.320833
SSWJ,-4.457222,-37.794722
SSWK,-21.998056,-54.068912
SSWL,-3.74,-41.023333
SSWM,-18.84797,-45.864098
SSWN,-11.540556,-51.724444
SSWO,-22.965998,-54.075064
SSWP,-20.281975,-46.945413
SSWQ,-18.871111,-56.216667
SSWR,-21.894132,-54.294185
SSWS,-30.549625,-53.458177
SSWT,-21.285926,-56.120272
SSWU,-16.62027778,-49.2605552673
SSWV,-23.589072,-50.036105
SSWW,-18.67416763305664,-55.89472198486328
SSWX,-10.136081,-52.558165
SSWY,-2.489388,-44.29556
SSWZ,-18.5094432831,-46.2738876343
SSXA,-23.038610458374023,-50.93444442749024
SSXB,-11.118369,-37.208696
SSXC,-21.848284,-57.621948
SSXD,-27.98110008239746,-52.86360168457031
SSXE,-23.614697,-46.5692
SSXF,-8.111772,-34.892798
SSXG,-22.486397,-52.956547
SSXH,-13.698056,-56.290833
SSXI,-27.129439,-48.612945
SSXJ,-19.4658336639,-39.7583312988
SSXK,-23.703019,-46.692576
SSXL,-20.434722900390625,-56.33583450317383
SSXM,-22.78595,-53.880853
SSXN,-8.298333333,-55.11472222
SSXO,-23.28888893127441,-52.12916564941406
SSXP,-3.6202778816223,-48.75611114502
SSXQ,-19.330599,-51.971108
SSXR,-8.977778,-50.368611
SSXS,-8.95888900756836,-35.178611755371094
SSXT,-22.977676,-43.390267
SSXU,-21.523332,-56.611667
SSXV,-22.950000762939453,-54.11222076416016
SSXW,-18.807777,-52.600277
SSXX,-26.875067,-52.372862
SSXY,-7.942778,-44.383611
SSXZ,-19.747499465942383,-50.12916564941406
SSYA,-14.87732,-49.195157
SSYB,-20.017684,-50.893669
SSYC,-23.654077,-48.16359
SSYD,-19.1984,-47.728699
SSYE,-15.320833206176758,-58.50166702270508
SSYF,-18.87166786193848,-48.72055435180664
SSYG,-2.525524,-44.125453
SSYH,-23.700446,-46.695861
SSYI,-13.055395,-40.833663
SSYJ,-23.761943817138672,-46.75555419921875
SSYL,-23.341110229492188,-54.56888961791992
SSYM,-27.007644,-48.60697
SSYN,-20.082928,-56.667116
SSYO,-18.9865,-50.563599
SSYP,-4.521275,-43.919575
SSYQ,-22.655804,-48.147575
SSYR,-6.49999,-43.684519
SSYS,-24.305534,-47.503187
SSYT,-16.697228,-49.255805
SSYU,-22.852064,-54.208249
SSYV,-19.72638893127441,-52.85139083862305
SSYW,-18.266569,-54.778775
SSYX,-16.791312,-49.261637
SSYY,-18.95111083984375,-53.149444580078125
SSYZ,-22.851110458374023,-55.39611053466797
SSZ,-23.928192,-46.300195
SSZA,2.993511,-60.696901
SSZB,-18.207964,-56.812434
SSZC,-18.025275,-54.999262
SSZD,-8.774167,-63.733891
SSZF,-18.4777774810791,-56.02166748046875
SSZG,-19.257221221923828,-52.89638900756836
SSZH,-23.645969,-54.714375
SSZI,-9.703204,-35.800694
SSZJ,-23.331697,-46.837288
SSZK,-22.215152,-57.30693
SSZL,-21.44161,-52.157492
SSZM,-17.306389,-49.960833
SSZN,-16.710106,-58.115506
SSZO,-8.541299,-50.652199
SSZP,-22.69611167907715,-54.2158317565918
SSZQ,-22.03899955749512,-56.26940155029297
SSZR,-27.90658,-54.520628
SSZS,-10.026667,-51.809444
SSZT,-22.794166564941406,-49.34111022949219
SSZU,-7.189669,-34.803053
SSZV,-16.938272,-54.436141
SSZW,-19.520191,-50.654031
SSZX,-15.698689,-59.925463
SSZY,-16.071395,-55.096146
SSZZ,-12.883464,-38.680426
STC,45.5466,-94.059898
STE,44.5452003479,-89.530296325684
STF,33.43310165,-88.84860229
STG,56.577345,-169.663823
STIX,-21.79032,-54.083658
STJ,39.771900177002,-94.909698486328
STK,40.613497,-103.263833
STL,38.748697,-90.370003
STM,-2.422423,-54.79306
STP,44.93479,-93.060036
STQ,41.412498474121,-78.502601623535
STS,38.50899887,-122.8130035
STZ,-10.464722,-50.518612
SUA,27.18169975,-80.22109985
SUD,35.789600372314,-96.655700683594
SUE,44.84370041,-87.42150116
SUM,33.994998931885,-80.361297607422
SUN,43.50439835,-114.2959976
SUO,43.876301,-121.453003
SUS,38.662102,-90.652
SUT,33.929298,-78.074997
SUU,38.262699,-121.927002
SUW,46.688612,-92.095041
SUX,42.397605,-96.382237
SUZ,34.590599,-92.479401
SVA,63.686401,-170.492996
SVC,32.636701,-108.154736
SVE,40.375702,-120.572998
SVH,35.765301,-80.953903
SVN,32.00999832,-81.14569855
SVR,40.619499,-111.992996
SVS,66.016727,-149.056835
SVW,61.09740067,-155.5740051
SW1B,-22.670706,-45.881206
SW1M,-16.518383,-43.964106
SW1N,-23.006789,-46.412147
SW1O,-27.673283,-48.672716
SW1P,-16.791,-47.645199
SW1Q,0.285045,-60.514423
SW1S,-12.091782,-50.812392
SW1T,-25.184028,-50.094812
SW1U,-22.937336,-42.895333
SW1V,-15.491465,-58.398168
SW1W,-12.580049,-46.022057
SW1X,-13.944093,-57.103978
SW1Y,-13.211542,-57.831792
SW1Z,-20.047264,-43.961467
SW20,-2.452028,-49.355763
SW21,-14.480528,-59.843794
SW22,-7.237056,-57.103969
SW23,-26.250775,-48.603492
SW24,-14.728929,-51.043099
SW25,-14.864481,-40.800942
SW26,-16.902807,-56.258539
SW27,-16.457162,-47.737885
SW28,-19.065665,-42.331581
SW29,3.496549,-61.38247
SW2A,-16.293641,-39.559424
SW2B,-7.392682,-38.682855
SW2C,-13.409018,-54.084413
SW2D,-3.181284,-49.056532
SW2E,-11.4897,-38.656428
SW2F,-12.932506,-56.148797
SW2G,-2.982699,-48.934162
SW2H,-18.751067,-40.262235
SW2I,-14.365114,-50.414268
SWAA,-14.5439,-50.592777
SWAB,-23.486573,-46.856843
SWAC,-19.96895,-43.91452
SWAD,-18.260878,-49.597006
SWAE,3.551929,-63.169445
SWAF,-19.804265,-44.324971
SWAG,-10.424722,-46.076944
SWAH,-19.842128,-43.871418
SWAI,-23.350885,-53.499599
SWAJ,-33.215966,-53.266308
SWAK,1.061726,-67.603585
SWAL,-23.580552,-48.282217
SWAM,-23.64966,-49.151692
SWAN,-22.188569,-50.274373
SWAO,1.785851,-67.406097
SWAP,-16.848464,-54.064558
SWAQ,3.76333,-62.409401
SWAR,-13.081903,-51.587892
SWAS,-15.805406,-47.882817
SWAT,-16.957378,-39.16125
SWAU,-19.948255,-48.583883
SWAV,-16.787734,-51.442479
SWAW,-19.874419,-45.003537
SWAX,-10.748889,-45.845278
SWAY,-4.335206,-41.768978
SWAZ,0.470769,-69.35463
SWBB,-13.620254,-46.097989
SWBC,-0.981191,-62.918603
SWBD,-17.939595,-54.930143
SWBE,-4.042841,-40.893813
SWBF,-10.005019,-49.492019
SWBG,-15.1934,-59.3848
SWBH,-20.155515,-55.545408
SWBI,-14.623452,-45.251461
SWBJ,-13.255318,-52.044446
SWBK,-13.089444,-45.8325
SWBL,-20.630575,-46.006719
SWBM,-21.375625,-42.732444
SWBN,-7.4904,-46.144934
SWBO,-12.91236,-61.370498
SWBP,-20.236006,-48.651109
SWBQ,-18.463066,-40.17637
SWBR,-4.40634,-59.602402
SWBS,-11.655585,-61.775907
SWBT,-21.805647,-53.128837
SWBU,-17.12571,-49.96482
SWBV,4.003466,-64.493635
SWBW,-17.23552,-53.730581
SWBX,-17.491674,-55.222148
SWBY,-17.153917,-50.014445
SWBZ,-11.408109,-44.659746
SWCA,-4.871473,-66.897552
SWCB,-13.006213,-46.711208
SWCC,-20.839112,-52.301478
SWCD,-10.760403,-55.462283
SWCE,-11.358406,-46.166274
SWCF,-9.740699,-51.497209
SWCG,-26.888131,-49.087874
SWCH,-14.497863,-45.924995
SWCI,-14.223138,-46.550021
SWCJ,-8.591196,-44.248678
SWCK,-23.501486,-46.8511
SWCL,-22.977676,-43.390267
SWCM,-19.497118,-42.539653
SWCN,-22.934679,-42.948834
SWCO,-14.706057,-51.213759
SWCP,-21.032996,-48.010666
SWCQ,-12.4211,-64.251602
SWCR,-10.351296,-45.564155
SWCS,-30.978246,-51.936816
SWCT,-25.449249,-49.288874
SWCU,-8.004433,-54.935524
SWCV,-20.569706,-48.69323
SWCW,-19.718121,-42.132579
SWCX,-23.376145,-46.842821
SWCY,-22.451669,-42.979878
SWCZ,-15.34422,-49.604019
SWD,60.130478,-149.418612
SWDA,-12.947616,-38.43184
SWDB,-19.818898,-57.205424
SWDC,-12.270796,-38.751684
SWDD,-16.2043,-55.398701
SWDE,-22.836232,-47.066589
SWDF,-15.827538,-48.023149
SWDG,-21.744444,-49.164722
SWDH,-21.951226,-47.89818
SWDI,-23.447172,-48.866511
SWDJ,-23.485749,-46.855175
SWDK,-20.32674,-48.302529
SWDL,-12.992708,-38.440159
SWDM,-14.3769,-56.400398
SWDN,-11.5954,-46.846699
SWDO,-22.941489,-46.701277
SWDP,-23.175074,-47.924278
SWDQ,-18.829941,-55.206932
SWDR,-22.610683,-53.444055
SWDS,-10.953421,-61.994036
SWDT,-16.438905,-49.199524
SWDU,-7.473238,-34.888245
SWDV,-19.686838,-44.433963
SWDW,-28.336294,-52.484662
SWDX,-22.907299,-43.175486
SWDY,-14.754531,-50.377499
SWDZ,-21.230102,-47.784331
SWEA,-13.450612,-60.270319
SWEB,-11.258404,-45.693319
SWEC,-15.89748,-52.09569
SWED,-7.758636,-49.127489
SWEE,-4.52378,-71.560799
SWEF,-14.812989,-51.1567
SWEG,-23.50244,-46.827722
SWEH,-11.662765,-52.861164
SWEI,-6.639533,-69.879709
SWEJ,-10.182756,-48.544917
SWEK,-13.574444,-52.270557
SWEL,-23.505556,-46.680556
SWEM,-14.618888855,-54.0033340454
SWEN,-9.937751,-56.087244
SWEO,0.2097219973802566,-61.54999923706055
SWEP,-22.804394,-50.982379
SWEQ,-1.267222,-48.43
SWER,-21.358627,-57.101212
SWES,-23.28741,-51.091345
SWET,-22.73881,-43.493665
SWEU,0.797558,-61.662983
SWEV,-13.604722,-46.001944
SWEW,-15.842222213745115,-58.63166809082031
SWEX,-3.911944,-45.786175
SWEY,-22.345979,-43.533887
SWF,41.504101,-74.104797
SWFA,-16.25055694580078,-47.61722183227539
SWFB,-23.78721,-49.424154
SWFC,-12.970052,-56.184574
SWFD,-11.716667175293,-58.048057556152
SWFE,-9.293056,-61.806527
SWFF,-10.723610877991,-54.838333129883
SWFG,-12.029999732971191,-51.6775016784668
SWFH,-16.358824,-39.01528
SWFI,-15.643056,-57.548056
SWFJ,-22.210531,-55.797249
SWFK,-15.04863,-48.222742
SWFL,-10.093889,-50.382778
SWFM,-18.174926,-48.211119
SWFN,-3.072917,-60.021937
SWFO,-10.966565,-46.26199
SWFP,-4.160526,-55.381793
SWFQ,-10.392000198364258,-48.67919921875
SWFR,-15.5551,-47.345699
SWFS,-13.536238,-54.935095
SWFT,-2.501631,-44.291344
SWFU,-16.16694450378418,-59.50055694580078
SWFV,-20.722335,-45.864788
SWFW,-11.54746,-56.027202
SWFX,-11.6324,-50.689602
SWFY,-29.182337,-51.235825
SWFZ,-11.560653,-47.147057
SWGA,-23.201865,-48.984706
SWGB,-16.681998,-49.255995
SWGC,-22.627129,-55.57916
SWGD,-8.471167,-45.328109
SWGE,-25.435437,-49.426042
SWGF,-7.907935,-61.250335
SWGH,-3.735053,-38.503062
SWGI,-11.7396,-49.132198
SWGJ,-12.711863,-44.584951
SWGK,-12.875365,-38.308721
SWGL,-27.862438,-52.185247
SWGM,-23.337122,-46.143609
SWGN,-7.22787,-48.240501
SWGO,-15.342632,-49.13533
SWGP,-16.826900482177734,-49.87889862060547
SWGQ,-14.78083324432373,-57.35416793823242
SWGR,-23.184137,-45.932733
SWGS,-12.228333,-57.237778
SWGT,-17.172918,-50.208507
SWGU,-12.657837,-58.24733
SWGV,-12.801944,-52.607777
SWGW,-15.437529,-51.599684
SWGX,-19.614699,-44.413682
SWGY,-29.41732,-50.853374
